goos: darwin
goarch: arm64
pkg: github.com/bluetape4k/bluetape-go/compression
cpu: Apple M4 Pro
BenchmarkCompressorsDecompress/random/medium/gzip-12        	   67051	     17704 ns/op	2776.37 MB/s	         1.001 compressed/original	     49190 compressed_bytes	  162960 B/op	      22 allocs/op
BenchmarkCompressorsDecompress/random/medium/zlib-12        	   45400	     26124 ns/op	1881.50 MB/s	         1.001 compressed/original	     49178 compressed_bytes	  162341 B/op	      23 allocs/op
BenchmarkCompressorsDecompress/random/medium/deflate-12     	   90446	     13723 ns/op	3581.73 MB/s	         1.000 compressed/original	     49172 compressed_bytes	  162256 B/op	      21 allocs/op
BenchmarkCompressorsDecompress/random/medium/zstd-12        	   39187	     30415 ns/op	1616.04 MB/s	         1.000 compressed/original	     49166 compressed_bytes	  283241 B/op	      50 allocs/op
BenchmarkCompressorsDecompress/random/medium/lz4-12         	   90160	     13325 ns/op	3688.80 MB/s	         1.000 compressed/original	     49171 compressed_bytes	  135209 B/op	      21 allocs/op
BenchmarkCompressorsDecompress/random/medium/snappy-12      	   54987	     22049 ns/op	2229.25 MB/s	         1.000 compressed/original	     49170 compressed_bytes	  269360 B/op	      21 allocs/op
BenchmarkCompressorsDecompress/random/large/gzip-12         	    6375	    188242 ns/op	4177.77 MB/s	         1.000 compressed/original	    786695 compressed_bytes	 2007059 B/op	      30 allocs/op
BenchmarkCompressorsDecompress/random/large/zlib-12         	    3722	    326871 ns/op	2405.94 MB/s	         1.000 compressed/original	    786683 compressed_bytes	 2006441 B/op	      31 allocs/op
BenchmarkCompressorsDecompress/random/large/deflate-12      	   10000	    111455 ns/op	7056.03 MB/s	         1.000 compressed/original	    786677 compressed_bytes	 2006355 B/op	      29 allocs/op
BenchmarkCompressorsDecompress/random/large/zstd-12         	    4020	    279243 ns/op	2816.30 MB/s	         1.000 compressed/original	    786463 compressed_bytes	11587925 B/op	      60 allocs/op
BenchmarkCompressorsDecompress/random/large/lz4-12          	    7357	    159177 ns/op	4940.61 MB/s	         1.000 compressed/original	    786451 compressed_bytes	 1701831 B/op	      28 allocs/op
BenchmarkCompressorsDecompress/random/large/snappy-12       	    6213	    191426 ns/op	4108.29 MB/s	         1.000 compressed/original	    786538 compressed_bytes	 2113458 B/op	      29 allocs/op
PASS
ok  	github.com/bluetape4k/bluetape-go/compression	206.708s
